id,platform,category,model,avg_f1,Benefits_f1,Brand_f1,Color_f1,Department_f1,Material_f1,Model_f1,Object_f1,Power Mode_f1,Price_f1,Size_f1,Skin/Hair Type_f1,Style_f1,Volume_f1
ht-am-fa-4,amazon,fashion,mistral_fewshot,0.7333,,1.0,0.2,1.0,1.0,,0.6667,,0.0,1.0,,1.0,
ht-am-fa-4,amazon,fashion,qwen_fewshot,0.7333,,1.0,0.2,1.0,1.0,,0.6667,,1.0,0.0,,1.0,
ht-am-el-1,amazon,electronics,llama_zeroshot,0.4013,,1.0,1.0,,0.0,0.0,0.2105,1.0,0.0,0.0,,,
ht-am-el-1,amazon,electronics,mistral_zeroshot,0.6,,1.0,1.0,,1.0,0.0,0.8,1.0,0.0,0.0,,,
ht-am-el-1,amazon,electronics,qwen_zeroshot,0.85,,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.8,,,
ht-am-el-1,amazon,electronics,llama_fewshot,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,
ht-am-el-1,amazon,electronics,mistral_fewshot,0.6,,1.0,1.0,,1.0,0.0,0.8,1.0,0.0,0.0,,,
ht-am-el-1,amazon,electronics,qwen_fewshot,0.85,,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.8,,,
ht-am-el-2,amazon,electronics,llama_zeroshot,0.4583,,0.0,1.0,,1.0,1.0,0.6667,0.0,0.0,0.0,,,
ht-am-el-2,amazon,electronics,mistral_zeroshot,0.75,,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,,,
ht-am-el-2,amazon,electronics,qwen_zeroshot,0.7083,,1.0,1.0,,1.0,1.0,0.6667,0.0,1.0,0.0,,,
ht-am-el-2,amazon,electronics,llama_fewshot,0.25,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,,,
ht-am-el-2,amazon,electronics,mistral_fewshot,0.8333,,1.0,1.0,,1.0,1.0,0.6667,0.0,1.0,1.0,,,
ht-am-el-2,amazon,electronics,qwen_fewshot,0.6458,,0.5,1.0,,1.0,1.0,0.6667,0.0,1.0,0.0,,,
ht-am-el-3,amazon,electronics,llama_zeroshot,0.375,,0.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,,,
ht-am-el-3,amazon,electronics,mistral_zeroshot,0.625,,1.0,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,,,
ht-am-el-3,amazon,electronics,qwen_zeroshot,0.75,,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,,,
ht-am-el-3,amazon,electronics,llama_fewshot,0.125,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,
ht-am-el-3,amazon,electronics,mistral_fewshot,0.625,,1.0,1.0,,0.0,1.0,1.0,0.0,1.0,0.0,,,
ht-am-el-3,amazon,electronics,qwen_fewshot,0.625,,1.0,1.0,,0.0,1.0,1.0,0.0,1.0,0.0,,,
ht-am-el-4,amazon,electronics,llama_zeroshot,0.125,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,
ht-am-el-4,amazon,electronics,mistral_zeroshot,0.7902,,1.0,1.0,,1.0,1.0,0.5714,0.75,1.0,0.0,,,
ht-am-el-4,amazon,electronics,qwen_zeroshot,0.8333,,1.0,1.0,,1.0,1.0,0.6667,1.0,1.0,0.0,,,
ht-am-el-4,amazon,electronics,llama_fewshot,0.125,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,
ht-am-el-4,amazon,electronics,mistral_fewshot,0.75,,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,,,
ht-am-el-4,amazon,electronics,qwen_fewshot,0.75,,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,,,
he-am-be-1,amazon,beauty,llama_zeroshot,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0
he-am-be-1,amazon,beauty,mistral_zeroshot,0.7526,0.3077,1.0,,,1.0,,0.6667,,1.0,,0.2941,,1.0
he-am-be-1,amazon,beauty,qwen_zeroshot,0.6079,0.4615,1.0,,,0.0,,0.5,,1.0,,0.2941,,1.0
he-am-be-1,amazon,beauty,llama_fewshot,0.019,0.1333,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0
he-am-be-1,amazon,beauty,mistral_fewshot,0.7087,0.0,1.0,,,1.0,,0.6667,,1.0,,0.2941,,1.0
he-am-be-1,amazon,beauty,qwen_fewshot,0.7252,0.7826,1.0,,,0.0,,1.0,,1.0,,0.2941,,1.0
he-am-be-2,amazon,beauty,llama_zeroshot,0.1429,0.0,0.0,,,1.0,,0.0,,0.0,,0.0,,0.0
he-am-be-2,amazon,beauty,mistral_zeroshot,0.6404,0.4828,1.0,,,0.0,,1.0,,1.0,,0.0,,1.0
he-am-be-2,amazon,beauty,qwen_zeroshot,0.8469,0.5714,1.0,,,1.0,,0.8571,,1.0,,1.0,,0.5
he-am-be-2,amazon,beauty,llama_fewshot,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0
he-am-be-2,amazon,beauty,mistral_fewshot,0.8377,0.3636,1.0,,,1.0,,1.0,,1.0,,1.0,,0.5
he-am-be-2,amazon,beauty,qwen_fewshot,0.8673,0.5714,1.0,,,1.0,,1.0,,1.0,,1.0,,0.5
he-am-be-3,amazon,beauty,llama_zeroshot,0.5714,1.0,1.0,,,1.0,,0.0,,0.0,,0.0,,1.0
he-am-be-3,amazon,beauty,mistral_zeroshot,0.7857,0.0,1.0,,,0.5,,1.0,,1.0,,1.0,,1.0
he-am-be-3,amazon,beauty,qwen_zeroshot,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0
he-am-be-3,amazon,beauty,llama_fewshot,0.1429,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,1.0
he-am-be-3,amazon,beauty,mistral_fewshot,0.8571,1.0,1.0,,,0.0,,1.0,,1.0,,1.0,,1.0
he-am-be-3,amazon,beauty,qwen_fewshot,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0
he-am-be-4,amazon,beauty,llama_zeroshot,0.2857,0.0,0.0,,,0.0,,0.0,,0.0,,1.0,,1.0
he-am-be-4,amazon,beauty,mistral_zeroshot,0.7343,0.3404,1.0,,,1.0,,0.8,,1.0,,0.0,,1.0
he-am-be-4,amazon,beauty,qwen_zeroshot,0.8222,0.5556,1.0,,,1.0,,0.2,,1.0,,1.0,,1.0
he-am-be-4,amazon,beauty,llama_fewshot,0.1429,0.0,0.0,,,0.0,,0.0,,0.0,,1.0,,0.0
he-am-be-4,amazon,beauty,mistral_fewshot,0.7613,0.5294,1.0,,,1.0,,0.8,,1.0,,0.0,,1.0
he-am-be-4,amazon,beauty,qwen_fewshot,0.8286,0.6,1.0,,,1.0,,0.2,,1.0,,1.0,,1.0
sc-eb-fa-1,ebay,fashion,llama_zeroshot,0.6458,,1.0,0.5,1.0,1.0,,0.0,,0.6667,1.0,,0.0,
sc-eb-fa-1,ebay,fashion,mistral_zeroshot,0.9167,,1.0,0.6667,1.0,1.0,,1.0,,0.6667,1.0,,1.0,
sc-eb-fa-1,ebay,fashion,qwen_zeroshot,0.7583,,1.0,0.4,1.0,1.0,,1.0,,0.6667,0.0,,1.0,
sc-eb-fa-1,ebay,fashion,llama_fewshot,0.2812,,0.0,1.0,0.0,0.25,,0.0,,0.0,1.0,,0.0,
sc-eb-fa-1,ebay,fashion,mistral_fewshot,0.8045,,1.0,0.6667,1.0,0.7692,,1.0,,1.0,0.0,,1.0,
sc-eb-fa-1,ebay,fashion,qwen_fewshot,0.675,,1.0,0.4,1.0,1.0,,1.0,,0.0,0.0,,1.0,
sc-eb-fa-2,ebay,fashion,llama_zeroshot,0.375,,0.0,0.0,1.0,1.0,,0.0,,0.0,0.0,,1.0,
sc-eb-fa-2,ebay,fashion,mistral_zeroshot,0.9583,,1.0,1.0,1.0,1.0,,1.0,,0.6667,1.0,,1.0,
sc-eb-fa-2,ebay,fashion,qwen_zeroshot,0.869,,1.0,1.0,1.0,1.0,,0.2857,,0.6667,1.0,,1.0,
sc-eb-fa-2,ebay,fashion,llama_fewshot,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,
sc-eb-fa-2,ebay,fashion,mistral_fewshot,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,
sc-eb-fa-2,ebay,fashion,qwen_fewshot,0.9167,,1.0,1.0,1.0,1.0,,0.6667,,0.6667,1.0,,1.0,
sc-eb-fa-3,ebay,fashion,llama_zeroshot,0.125,,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,,0.0,
sc-eb-fa-3,ebay,fashion,mistral_zeroshot,0.8833,,1.0,1.0,1.0,1.0,,0.4,,0.6667,1.0,,1.0,
sc-eb-fa-3,ebay,fashion,qwen_zeroshot,0.8833,,1.0,1.0,1.0,1.0,,1.0,,0.6667,1.0,,0.4,
sc-eb-fa-3,ebay,fashion,llama_fewshot,0.125,,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,,0.0,
sc-eb-fa-3,ebay,fashion,mistral_fewshot,0.925,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,0.4,
sc-eb-fa-3,ebay,fashion,qwen_fewshot,0.8833,,1.0,1.0,1.0,1.0,,1.0,,0.6667,1.0,,0.4,
sc-eb-fa-4,ebay,fashion,llama_zeroshot,0.375,,0.0,0.0,0.0,1.0,,0.0,,0.0,1.0,,1.0,
sc-eb-fa-4,ebay,fashion,mistral_zeroshot,0.9583,,1.0,1.0,1.0,1.0,,1.0,,0.6667,1.0,,1.0,
sc-eb-fa-4,ebay,fashion,qwen_zeroshot,0.9583,,1.0,1.0,1.0,1.0,,1.0,,0.6667,1.0,,1.0,
sc-eb-fa-4,ebay,fashion,llama_fewshot,0.125,,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,,0.0,
sc-eb-fa-4,ebay,fashion,mistral_fewshot,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,
sc-eb-fa-4,ebay,fashion,qwen_fewshot,0.9583,,1.0,1.0,1.0,1.0,,1.0,,0.6667,1.0,,1.0,
sc-eb-el-1,ebay,electronics,llama_zeroshot,0.25,,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,,,
sc-eb-el-1,ebay,electronics,mistral_zeroshot,0.6208,,1.0,0.0,,1.0,0.8,0.0,1.0,0.6667,0.5,,,
sc-eb-el-1,ebay,electronics,qwen_zeroshot,0.7,,1.0,0.0,,1.0,0.8,0.1333,1.0,0.6667,1.0,,,
sc-eb-el-1,ebay,electronics,llama_fewshot,0.3125,,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.5,,,
sc-eb-el-1,ebay,electronics,mistral_fewshot,0.7583,,1.0,0.0,,1.0,0.4,0.6667,1.0,1.0,1.0,,,
sc-eb-el-1,ebay,electronics,qwen_fewshot,0.625,,1.0,0.0,,1.0,0.6667,0.0,1.0,0.6667,0.6667,,,
sc-eb-el-2,ebay,electronics,llama_zeroshot,0.55,,1.0,0.0,,1.0,0.3333,0.4,1.0,0.6667,0.0,,,
sc-eb-el-2,ebay,electronics,mistral_zeroshot,0.925,,1.0,1.0,,1.0,1.0,0.4,1.0,1.0,1.0,,,
sc-eb-el-2,ebay,electronics,qwen_zeroshot,0.8833,,1.0,1.0,,1.0,1.0,0.4,1.0,0.6667,1.0,,,
sc-eb-el-2,ebay,electronics,llama_fewshot,0.375,,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,,,
sc-eb-el-2,ebay,electronics,mistral_fewshot,0.9583,,1.0,1.0,,1.0,1.0,0.6667,1.0,1.0,1.0,,,
sc-eb-el-2,ebay,electronics,qwen_fewshot,0.8417,,1.0,1.0,,1.0,0.4,0.6667,1.0,0.6667,1.0,,,
sc-eb-el-3,ebay,electronics,llama_zeroshot,0.625,,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,,,
sc-eb-el-3,ebay,electronics,mistral_zeroshot,0.8333,,1.0,1.0,,1.0,1.0,0.0,1.0,0.6667,1.0,,,
sc-eb-el-3,ebay,electronics,qwen_zeroshot,0.8333,,1.0,1.0,,1.0,1.0,0.0,1.0,0.6667,1.0,,,
sc-eb-el-3,ebay,electronics,llama_fewshot,0.375,,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,,,
sc-eb-el-3,ebay,electronics,mistral_fewshot,0.9375,,1.0,1.0,,1.0,1.0,0.5,1.0,1.0,1.0,,,
sc-eb-el-3,ebay,electronics,qwen_fewshot,0.8155,,1.0,1.0,,1.0,0.8571,0.0,1.0,0.6667,1.0,,,
sc-eb-el-4,ebay,electronics,llama_zeroshot,0.375,,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,,,
sc-eb-el-4,ebay,electronics,mistral_zeroshot,0.9583,,1.0,1.0,,1.0,1.0,0.6667,1.0,1.0,1.0,,,
sc-eb-el-4,ebay,electronics,qwen_zeroshot,0.9167,,1.0,1.0,,1.0,1.0,0.6667,1.0,0.6667,1.0,,,
sc-eb-el-4,ebay,electronics,llama_fewshot,0.375,,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,
sc-eb-el-4,ebay,electronics,mistral_fewshot,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,
sc-eb-el-4,ebay,electronics,qwen_fewshot,0.8958,,1.0,1.0,,1.0,1.0,1.0,1.0,0.6667,0.5,,,
sc-eb-be-1,ebay,beauty,llama_zeroshot,0.1429,0.0,1.0,,,0.0,,0.0,,0.0,,0.0,,0.0
sc-eb-be-1,ebay,beauty,mistral_zeroshot,0.7143,1.0,1.0,,,0.0,,1.0,,1.0,,1.0,,0.0
sc-eb-be-1,ebay,beauty,qwen_zeroshot,0.6191,1.0,1.0,,,0.0,,0.6667,,0.6667,,1.0,,0.0
sc-eb-be-1,ebay,beauty,llama_fewshot,0.0952,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.6667
sc-eb-be-1,ebay,beauty,mistral_fewshot,0.7524,0.2667,1.0,,,0.0,,1.0,,1.0,,1.0,,1.0
sc-eb-be-1,ebay,beauty,qwen_fewshot,0.7643,0.6,1.0,,,0.0,,0.75,,1.0,,1.0,,1.0
sc-eb-be-2,ebay,beauty,llama_zeroshot,0.7143,0.0,1.0,,,1.0,,0.0,,1.0,,1.0,,1.0
sc-eb-be-2,ebay,beauty,mistral_zeroshot,0.8095,1.0,1.0,,,1.0,,1.0,,0.0,,1.0,,0.6667
sc-eb-be-2,ebay,beauty,qwen_zeroshot,0.8095,1.0,1.0,,,1.0,,1.0,,0.6667,,1.0,,0.0
sc-eb-be-2,ebay,beauty,llama_fewshot,0.0571,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.4
sc-eb-be-2,ebay,beauty,mistral_fewshot,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0
sc-eb-be-2,ebay,beauty,qwen_fewshot,0.9524,1.0,1.0,,,1.0,,1.0,,0.6667,,1.0,,1.0
sc-eb-be-3,ebay,beauty,llama_zeroshot,0.2857,0.0,0.0,,,1.0,,0.0,,0.0,,1.0,,0.0
sc-eb-be-3,ebay,beauty,mistral_zeroshot,0.9167,1.0,1.0,,,1.0,,1.0,,0.6667,,1.0,,0.75
sc-eb-be-3,ebay,beauty,qwen_zeroshot,0.9167,1.0,1.0,,,1.0,,1.0,,0.6667,,1.0,,0.75
sc-eb-be-3,ebay,beauty,llama_fewshot,0.1429,0.0,0.0,,,0.0,,0.0,,0.0,,1.0,,0.0
sc-eb-be-3,ebay,beauty,mistral_fewshot,0.8714,0.8,1.0,,,1.0,,0.8,,1.0,,1.0,,0.5
sc-eb-be-3,ebay,beauty,qwen_fewshot,0.8095,0.0,1.0,,,1.0,,1.0,,0.6667,,1.0,,1.0
sc-eb-be-4,ebay,beauty,llama_zeroshot,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0
sc-eb-be-4,ebay,beauty,mistral_zeroshot,0.6234,1.0,1.0,,,0.0,,0.3636,,1.0,,0.0,,1.0
sc-eb-be-4,ebay,beauty,qwen_zeroshot,0.7891,1.0,1.0,,,0.0,,1.0,,0.6667,,1.0,,0.8571
sc-eb-be-4,ebay,beauty,llama_fewshot,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0
sc-eb-be-4,ebay,beauty,mistral_fewshot,0.7102,0.5714,1.0,,,1.0,,0.4,,1.0,,1.0,,0.0
sc-eb-be-4,ebay,beauty,qwen_fewshot,0.8095,1.0,1.0,,,0.0,,1.0,,0.6667,,1.0,,1.0
sc-te-fa-1,temu,fashion,llama_zeroshot,0.25,,1.0,0.0,1.0,0.0,,0.0,,0.0,0.0,,0.0,
sc-te-fa-1,temu,fashion,mistral_zeroshot,0.4417,,0.0,0.4,0.0,1.0,,0.3333,,1.0,0.1333,,0.6667,
sc-te-fa-1,temu,fashion,qwen_zeroshot,0.5609,,0.0,1.0,0.0,0.1538,,0.3333,,1.0,1.0,,1.0,
sc-te-fa-1,temu,fashion,llama_fewshot,0.25,,1.0,0.0,1.0,0.0,,0.0,,0.0,0.0,,0.0,
sc-te-fa-1,temu,fashion,mistral_fewshot,0.6026,,0.0,1.0,0.0,0.1538,,1.0,,1.0,1.0,,0.6667,
sc-te-fa-1,temu,fashion,qwen_fewshot,0.5609,,0.0,1.0,0.0,0.1538,,0.3333,,1.0,1.0,,1.0,
sc-te-fa-2,temu,fashion,llama_zeroshot,0.25,,1.0,0.0,1.0,0.0,,0.0,,0.0,0.0,,0.0,
sc-te-fa-2,temu,fashion,mistral_zeroshot,0.7276,,1.0,1.0,0.0,0.6667,,1.0,,1.0,0.1538,,1.0,
sc-te-fa-2,temu,fashion,qwen_zeroshot,0.6581,,1.0,1.0,0.0,0.6667,,0.4444,,1.0,0.1538,,1.0,
sc-te-fa-2,temu,fashion,llama_fewshot,0.25,,1.0,0.0,1.0,0.0,,0.0,,0.0,0.0,,0.0,
sc-te-fa-2,temu,fashion,mistral_fewshot,0.7361,,1.0,1.0,0.0,0.2222,,0.6667,,1.0,1.0,,1.0,
sc-te-fa-2,temu,fashion,qwen_fewshot,0.7083,,1.0,1.0,0.0,0.2222,,0.4444,,1.0,1.0,,1.0,
sc-te-fa-3,temu,fashion,llama_zeroshot,0.25,,1.0,0.0,1.0,0.0,,0.0,,0.0,0.0,,0.0,
sc-te-fa-3,temu,fashion,mistral_zeroshot,0.6389,,1.0,1.0,0.0,0.0,,0.6667,,1.0,0.4444,,1.0,
sc-te-fa-3,temu,fashion,qwen_zeroshot,0.7083,,1.0,1.0,0.0,1.0,,0.6667,,1.0,0.0,,1.0,
sc-te-fa-3,temu,fashion,llama_fewshot,0.125,,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,,0.0,
sc-te-fa-3,temu,fashion,mistral_fewshot,0.7232,,1.0,1.0,0.0,1.0,,0.5,,1.0,0.2857,,1.0,
sc-te-fa-3,temu,fashion,qwen_fewshot,0.8333,,1.0,1.0,0.0,1.0,,0.6667,,1.0,1.0,,1.0,
sc-te-fa-4,temu,fashion,llama_zeroshot,0.25,,1.0,0.0,0.0,0.0,,0.0,,0.0,1.0,,0.0,
sc-te-fa-4,temu,fashion,mistral_zeroshot,0.5069,,1.0,0.5882,0.6667,0.8,,0.0,,0.0,0.0,,1.0,
sc-te-fa-4,temu,fashion,qwen_zeroshot,0.625,,1.0,0.2,0.8,1.0,,0.0,,1.0,0.0,,1.0,
sc-te-fa-4,temu,fashion,llama_fewshot,0.4833,,1.0,0.2,0.0,0.6667,,0.0,,1.0,0.0,,1.0,
sc-te-fa-4,temu,fashion,mistral_fewshot,0.6446,,1.0,0.8235,0.6667,0.6667,,0.0,,1.0,0.0,,1.0,
sc-te-fa-4,temu,fashion,qwen_fewshot,0.6094,,1.0,0.875,0.0,1.0,,0.0,,1.0,0.0,,1.0,
sc-te-el-1,temu,electronics,llama_zeroshot,0.875,,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,,,
sc-te-el-1,temu,electronics,mistral_zeroshot,0.9432,,1.0,1.0,,1.0,1.0,0.5455,1.0,1.0,1.0,,,
sc-te-el-1,temu,electronics,qwen_zeroshot,0.9,,1.0,1.0,,1.0,1.0,0.2,1.0,1.0,1.0,,,
sc-te-el-1,temu,electronics,llama_fewshot,0.6704,,0.0,1.0,,1.0,0.0,0.3636,1.0,1.0,1.0,,,
sc-te-el-1,temu,electronics,mistral_fewshot,0.8807,,1.0,0.5,,1.0,1.0,0.5455,1.0,1.0,1.0,,,
sc-te-el-1,temu,electronics,qwen_fewshot,0.9432,,1.0,1.0,,1.0,1.0,0.5455,1.0,1.0,1.0,,,
sc-te-el-2,temu,electronics,llama_zeroshot,0.25,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,,,
sc-te-el-2,temu,electronics,mistral_zeroshot,0.75,,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,,,
sc-te-el-2,temu,electronics,qwen_zeroshot,0.8333,,1.0,0.0,,1.0,1.0,0.6667,1.0,1.0,1.0,,,
sc-te-el-2,temu,electronics,llama_fewshot,0.75,,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,,,
sc-te-el-2,temu,electronics,mistral_fewshot,0.75,,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,,,
sc-te-el-2,temu,electronics,qwen_fewshot,0.75,,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,,,
sc-te-el-3,temu,electronics,llama_zeroshot,0.4375,,0.0,0.0,,1.0,0.0,0.5,1.0,0.0,1.0,,,
sc-te-el-3,temu,electronics,mistral_zeroshot,0.8571,,1.0,0.0,,1.0,1.0,0.8571,1.0,1.0,1.0,,,
sc-te-el-3,temu,electronics,qwen_zeroshot,0.8571,,1.0,0.0,,1.0,1.0,0.8571,1.0,1.0,1.0,,,
sc-te-el-3,temu,electronics,llama_fewshot,0.25,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,
sc-te-el-3,temu,electronics,mistral_fewshot,0.7321,,1.0,0.0,,1.0,0.0,0.8571,1.0,1.0,1.0,,,
sc-te-el-3,temu,electronics,qwen_fewshot,0.8571,,1.0,0.0,,1.0,1.0,0.8571,1.0,1.0,1.0,,,
sc-te-el-4,temu,electronics,llama_zeroshot,0.625,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,1.0,,,
sc-te-el-4,temu,electronics,mistral_zeroshot,0.9821,,1.0,1.0,,1.0,1.0,0.8571,1.0,1.0,1.0,,,
sc-te-el-4,temu,electronics,qwen_zeroshot,0.9821,,1.0,1.0,,1.0,1.0,0.8571,1.0,1.0,1.0,,,
sc-te-el-4,temu,electronics,llama_fewshot,0.5,,1.0,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,,,
sc-te-el-4,temu,electronics,mistral_fewshot,0.9821,,1.0,1.0,,1.0,1.0,0.8571,1.0,1.0,1.0,,,
sc-te-el-4,temu,electronics,qwen_fewshot,0.9821,,1.0,1.0,,1.0,1.0,0.8571,1.0,1.0,1.0,,,
sc-te-be-1,temu,beauty,llama_zeroshot,0.1429,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,1.0
sc-te-be-1,temu,beauty,mistral_zeroshot,0.3571,0.0,0.0,,,0.0,,0.5,,1.0,,0.0,,1.0
sc-te-be-1,temu,beauty,qwen_zeroshot,0.7286,0.6,1.0,,,0.0,,0.5,,1.0,,1.0,,1.0
sc-te-be-1,temu,beauty,llama_fewshot,0.5,0.0,1.0,,,0.0,,0.5,,1.0,,1.0,,0.0
sc-te-be-1,temu,beauty,mistral_fewshot,0.6571,0.6,1.0,,,0.0,,0.5,,1.0,,0.5,,1.0
sc-te-be-1,temu,beauty,qwen_fewshot,0.7,0.6,1.0,,,0.0,,0.5,,1.0,,0.8,,1.0
sc-te-be-2,temu,beauty,llama_zeroshot,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0
sc-te-be-2,temu,beauty,mistral_zeroshot,0.6803,0.4286,1.0,,,0.0,,1.0,,1.0,,0.3333,,1.0
sc-te-be-2,temu,beauty,qwen_zeroshot,0.5143,0.0,1.0,,,0.0,,1.0,,0.0,,1.0,,0.6
sc-te-be-2,temu,beauty,llama_fewshot,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0
sc-te-be-2,temu,beauty,mistral_fewshot,0.5,0.0,1.0,,,0.0,,1.0,,0.0,,0.5,,1.0
